Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh2009003365,sustainable construction,2009,7.47809002221711e-11,7.175477156895481e-11,5.979564297412902e-11,5.125340826353917e-11,7.451529274568206e-11,8.9937398798209e-11,8.542636241250432e-11,1.236067810606034e-10,1.228470836960633e-10,2.0015147178531478e-10,2.896066927937646e-10,2.808599057689344e-10,2.865839183027344e-10,2.483630117043413e-10,2.1717445996311775e-10,2.5759033150544013e-10,2.0656711311699865e-10,2.125469443305304e-10,2.441916867125725e-10,5.648553861751066e-10,1.198387587081351e-09,4.968541252037272e-09,5.5926053361767176e-09,7.025558771649771e-09,8.589602290355802e-09,1.1092674548748453e-08,1.4862407263227517e-08,1.9229200620696215e-08,2.1761234673856837e-08,2.7975997274232963e-08,3.187192266307767e-08,3.610542390361911e-08,4.040485435912495e-08,4.2073340048516735e-08,4.423739192867062e-08,5.179228672325121e-08,5.4799509249803264e-08,5.711289260075723e-08,6.03772309410682e-08,6.32221636471491e-08,6.729885948123357e-08,6.70749899581158e-08,6.288398917459708e-08,6.748811739018136e-08,7.023678438657286e-08,7.442814517477636e-08,7.952417183892152e-08,8.127868908007022e-08,8.78177158145088e-08,9.284426597498674e-08
sh2009003948,enocyanin,2009,4.7128648206218315e-11,2.6326561625156234e-10,2.295326995601273e-10,2.215046053323709e-10,2.7038962487664035e-10,2.784991250511951e-10,2.5960490007692627e-10,2.5960490007692627e-10,1.0664861602965077e-10,1.7110247891146836e-10,1.4634018748777804e-10,1.0508496652215728e-10,1.0438696137641098e-10,1.1855804780374386e-10,2.802710975009186e-10,3.3721784491775557e-10,2.709770919555916e-10,2.9103949409200626e-10,2.9034110532455415e-10,2.829296102957457e-10,3.8721387405983773e-10,2.2550082436266297e-10,1.8584353302296209e-10,1.7893497794574387e-10,1.653757056891652e-10,1.8399282197029927e-10,1.9659690046548916e-10,1.0462026384105982e-10,1.1039805131570927e-10,1.5545084217876466e-10,1.6583570082638413e-10,1.8468622167303447e-10,2.342974480104168e-10,2.2685150682536358e-10,2.175690922066677e-10,2.2669708570661433e-10,1.561949101804215e-10,1.7801301801670784e-10,2.2144340379250313e-10,2.209598749009738e-10,3.2633693168383967e-10,3.103889957556394e-10,3.1684264487868193e-10,3.435977588759988e-10,3.373735427929831e-10,3.934949484307726e-10,3.313356964787914e-10,2.576005861167537e-10,2.9612199151096696e-10,3.3277348671784113e-10
sh2009004470,space archaeology,2009,1.4755179716940958e-11,3.566424655598865e-11,1.456249634768092e-10,1.2482139726583645e-10,1.6359120209268648e-10,1.5515967082586306e-10,1.5515967082586306e-10,1.5515967082586306e-10,1.3811674026698029e-10,4.650024363577516e-11,4.650024363577516e-11,7.730438808925148e-12,7.730438808925148e-12,2.1809657750417243e-11,2.8801524657292734e-11,4.944908421225921e-11,4.828893782853655e-11,6.737594807467875e-11,6.737594807467875e-11,9.269519229574259e-11,1.1662790822383355e-10,1.2839669803556474e-10,3.378859488827641e-10,3.8649679587729075e-10,4.4171479222326095e-10,4.660511371664836e-10,4.707431513048136e-10,4.6011525641130394e-10,4.5235578477464955e-10,2.2221897437248372e-10,2.0165105696356989e-10,1.370066728718327e-10,1.331293651707366e-10,1.1294808689523072e-10,1.2403050312993965e-10,1.272294620848134e-10,6.12384711392736e-10,6.339700094258407e-10,7.048132866029265e-10,9.211684604588337e-10,1.2854964389590648e-09,1.4586846110958047e-09,1.5764361547305444e-09,1.14218805197638e-09,1.1304441990624336e-09,1.1790877341948708e-09,1.775156539620047e-09,1.6344983445419161e-09,1.665081533763768e-09,1.8504364637794701e-09
sh2009005131,xuan zhi,2009,0.0,0.0,0.0,0.0,0.0,0.0,7.644181418805677e-12,7.644181418805677e-12,7.750009612236423e-11,9.296097374021452e-11,1.1532477899232698e-10,1.1532477899232698e-10,1.1532477899232698e-10,1.217598165150134e-10,1.4273541723563987e-10,1.004095819387033e-10,1.3751104372247295e-10,1.66045932460073e-10,1.9901724663104076e-10,2.1167686898939028e-10,2.4828022723062075e-10,2.4606528223733044e-10,2.427601304501513e-10,2.0246026680556132e-10,2.0109824519895118e-10,1.8637918985930924e-10,1.7371956750095967e-10,2.0518911272463366e-10,2.2493260527976592e-10,2.2135836516953437e-10,2.1898538141559446e-10,2.0326088827944082e-10,2.156971853113048e-10,2.353571454790807e-10,1.9647978482290844e-10,2.1004283134213557e-10,2.481988414396571e-10,2.842899571507486e-10,3.0582420574140224e-10,3.027639751010788e-10,3.22078803855327e-10,3.449461121007064e-10,3.537796937842983e-10,3.560615708525505e-10,3.6441444529625565e-10,3.193998124020484e-10,5.416363897570958e-10,5.864385343075835e-10,6.111273431752551e-10,6.573328201198159e-10
sh2009006088,structural health monitoring,2009,3.1056190605283085e-11,2.4844952484226468e-11,2.0704127070188725e-11,2.6000491442396926e-11,4.229549746151814e-11,5.851449781062763e-11,8.971976732980684e-11,1.0502949105666609e-10,1.1318941964266749e-10,1.1318941964266749e-10,1.2844580508335797e-10,1.1215079906423675e-10,1.033432937439357e-10,7.056364421347589e-11,4.648441155806284e-11,3.832448297206145e-11,9.359292358980729e-11,4.6464302891346954e-10,6.517910898506951e-10,1.1499324875255799e-09,2.5339396201346745e-09,4.360196234323314e-09,6.16710255631005e-09,8.533785172067297e-09,1.0135685497748252e-08,1.3812751879782592e-08,1.9275230235835502e-08,2.3791663152976176e-08,2.8540528724589424e-08,3.31872829599511e-08,4.65035854789464e-08,5.767581044850899e-08,8.39023403511766e-08,9.512638062080564e-08,1.0487797024985195e-07,1.0959149254900966e-07,1.1542269959302233e-07,1.2014943149176486e-07,1.2744664109470838e-07,1.1293833539676287e-07,1.180661854193406e-07,1.235575144844177e-07,1.3174333016695294e-07,1.3915022599725918e-07,1.3721848101453424e-07,1.435366568928513e-07,1.5079143265041878e-07,1.4988342962769796e-07,1.5024904980384668e-07,1.5373100696169234e-07
sh2009006135,roaming,2009,7.678835910115978e-07,7.672007891174061e-07,7.486125470334188e-07,7.436885312434028e-07,7.406316746045544e-07,7.1033726719631e-07,7.024314941273772e-07,6.951359400320099e-07,6.773498433983172e-07,6.765577481914317e-07,6.865723972528502e-07,6.855193997481825e-07,6.858751788656588e-07,6.948710640675942e-07,7.010721752586022e-07,7.112075066873939e-07,7.305341122334855e-07,7.395018665548591e-07,7.560157005356838e-07,7.698822491984668e-07,7.961955175845938e-07,8.229263739215461e-07,8.720657372529187e-07,9.312877955102876e-07,9.745538239141244e-07,1.0363087479497196e-06,1.1186830321098914e-06,1.2280439121640269e-06,1.33312827348131e-06,1.41796123652449e-06,1.5180910041347393e-06,1.615801212038133e-06,1.733704620058027e-06,1.8049669271802804e-06,1.8606735356403131e-06,1.8979205386093371e-06,1.964822204793469e-06,2.0339168765652424e-06,2.1263076455262293e-06,2.1155393228353532e-06,2.129425609650222e-06,2.1659257233822792e-06,2.2181090158942895e-06,2.2141665872785806e-06,2.1792050078633352e-06,2.122196808340197e-06,2.1443472857607197e-06,2.1718646333486005e-06,2.1475975262086337e-06,2.117896633367644e-06
sh2009006799,three dimensional printing,2009,1.8674674133467573e-10,1.9952243746068633e-10,1.9670275593538142e-10,1.851105558519401e-10,1.8232185255587629e-10,1.55005187752704e-10,1.1909764494055786e-10,1.6725611025138395e-10,1.314525071135656e-10,1.1349387253413645e-10,9.698567891252326e-11,6.439566637864554e-11,5.6286166204090806e-11,6.368867189584674e-11,3.7581987621144415e-11,1.1715681252514162e-10,3.9227987574544775e-10,1.134588794443614e-09,1.959426552063302e-09,2.7975800143726595e-09,3.422636441128914e-09,3.991818820928535e-09,4.771160757152273e-09,5.035425533880414e-09,5.021467167671505e-09,4.643728593124928e-09,4.026146503490123e-09,3.77335418664883e-09,3.494120554400507e-09,3.0527935913309587e-09,2.8531708146888643e-09,2.550761588060446e-09,2.4257756289780556e-09,2.4992180735642198e-09,2.392064937993345e-09,2.239059402172775e-09,2.1508502181680605e-09,2.189393051775314e-09,2.4407099169113494e-09,2.5625053577076655e-09,2.8334492009618466e-09,3.0855265753130084e-09,3.220223740441064e-09,3.340329019338054e-09,3.437098184935364e-09,3.3463524912378885e-09,3.4469320904506602e-09,3.3623035015917235e-09,3.3003370057682614e-09,3.6114599808942383e-09
sh2009007124,video surveillance,2009,6.750923113932328e-09,6.748834331660181e-09,6.860346037779186e-09,7.773936781014473e-09,8.2755264268248e-09,9.812265299883168e-09,1.1157855129423357e-08,1.2386108445937888e-08,1.3433480682992614e-08,1.564375552312988e-08,2.2017268383467403e-08,2.962731954908593e-08,4.054078634701292e-08,4.356166750483463e-08,5.0069454190861314e-08,5.8093870257502114e-08,6.756369162108247e-08,6.932358145415279e-08,6.842298617326262e-08,6.453936318756173e-08,6.989308508293221e-08,7.147147998531095e-08,7.841844031868702e-08,7.925320427902361e-08,8.665068635830117e-08,9.780532511313722e-08,1.088916927703687e-07,1.1805645877896453e-07,1.331794248582826e-07,1.4211436381762157e-07,1.6295028969711053e-07,1.766909337839422e-07,1.931340673703192e-07,2.0401918546886617e-07,2.1713231235083253e-07,2.2849157694674167e-07,2.3774136976335255e-07,2.3603331360652229e-07,2.477012488673523e-07,2.5679942218426973e-07,2.5895833106431047e-07,2.6155540938853167e-07,2.59274210327533e-07,2.637899249036124e-07,2.619834878996625e-07,2.5210880940215337e-07,2.4262841699998483e-07,2.4463474615314673e-07,2.422927737728842e-07,2.418332375160939e-07
sh2009007454,optofluidics,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051919431459485e-11,6.016517442982864e-11,7.497018581334051e-11,7.497018581334051e-11,8.943833570576994e-11,1.1707255601464287e-10,1.5050989224782033e-10,1.1999069793322548e-10,9.034471781799169e-11,8.219716871435016e-11,8.219716871435016e-11,1.1226544297368183e-10,1.0395530071681338e-10,2.5910873099888043e-10,3.038186502974621e-10,3.7314108301227707e-10,3.9524624198539193e-10,3.9524624198539193e-10,3.507098178336309e-10,3.3657816910543607e-10,2.088361621529636e-10,6.365589786434217e-10,1.8464546107377355e-09,2.251694952021266e-09,3.0963558448377744e-09,8.922275464582193e-09,1.979631851599979e-08,2.0936544813308725e-08,2.3181496902613397e-08,2.4878541272723072e-08,2.793097858952035e-08,3.160383713459883e-08,2.8196579706017492e-08,1.97281722386882e-08,2.7509427299613317e-08,2.710142373217396e-08,2.8146021513464348e-08,2.8894209425089914e-08,2.8212102765046154e-08
sh2009007714,telepresence,2009,5.789604889255839e-10,6.010122607924551e-10,5.515669807461728e-10,5.965831479619916e-10,1.6413364635679627e-09,1.6730274239397577e-09,1.8244366345058057e-09,2.5307607943804632e-09,3.3625327180391333e-09,6.0093244125853605e-09,2.1935335258995873e-08,3.130195281199938e-08,4.151891466791116e-08,5.047449393813916e-08,5.619258858472713e-08,6.243855892437304e-08,6.871559438522848e-08,7.136393101260718e-08,7.88876920335532e-08,8.36770329331168e-08,9.887373259566202e-08,1.1676874511508989e-07,1.4373289183409426e-07,1.561186939224143e-07,1.5790539429934897e-07,1.6264800957405521e-07,1.6806388024711729e-07,1.6018863176798478e-07,1.544332318633078e-07,1.3817331960046054e-07,1.3402273168939512e-07,1.3054510124090232e-07,1.2609452039458183e-07,1.1997142096233292e-07,1.1877836219150886e-07,1.1904530080557902e-07,1.3674311748301008e-07,1.6548886562396075e-07,1.675665605259986e-07,1.7002807964449402e-07,1.764322303601795e-07,1.8049896558652859e-07,1.8820708764978005e-07,1.7591113362398172e-07,1.4907283572840324e-07,1.497446945108013e-07,1.4894097651685765e-07,1.495634050201894e-07,1.521137971784159e-07,1.436988353005833e-07
sh2009007845,near field communication,2009,9.34316669171098e-11,7.474533353368785e-11,6.228777794473986e-11,5.338952395263417e-11,6.829017807590583e-11,6.829017807590583e-11,4.1359520966796235e-11,3.259001203824243e-11,3.259001203824243e-11,3.259001203824243e-11,7.961097852377767e-11,4.702096648553525e-11,4.702096648553525e-11,4.702096648553525e-11,4.702096648553525e-11,4.702096648553525e-11,6.774663171718994e-11,2.072566523165469e-11,2.072566523165469e-11,2.73776770103635e-11,3.403513929023383e-11,4.060440773295022e-11,4.060440773295022e-11,1.9878742501295524e-11,1.9878742501295524e-11,2.626587390046937e-11,1.961386212176056e-11,1.8708924290741382e-11,2.9473018767608596e-11,4.574275135259067e-11,1.0285947341886244e-10,2.2455699551821824e-10,6.95971150750057e-10,1.6914916421893545e-09,3.4015647501098705e-09,5.625067070865899e-09,7.760064566129732e-09,1.0579746141659017e-08,1.5526902936990883e-08,2.0081449466596054e-08,2.6111054787582496e-08,3.3554678606099026e-08,4.0690632717443886e-08,4.8674202351201805e-08,5.390796995503282e-08,5.4318663044688234e-08,5.5826433009125465e-08,5.6934858396149674e-08,5.549860084413938e-08,5.296386891388838e-08
sh2009007893,emergency ventilation,2009,9.808696693411334e-09,9.552954675917659e-09,9.602779711450255e-09,9.606003882215284e-09,9.557349670603304e-09,9.706994562319604e-09,1.0033923186373148e-08,9.426162112762576e-09,1.026446113819698e-08,1.0140298987398083e-08,1.4244381029862981e-08,1.4132023029974787e-08,1.4545992020014481e-08,1.516060923428026e-08,1.584016844675367e-08,1.5744818028716268e-08,1.6228973827501847e-08,1.1602395060578933e-08,1.2283130885431298e-08,1.1655744147631708e-08,1.0955226265834434e-08,1.133420563752858e-08,1.0747452134601027e-08,1.0132716212712152e-08,1.0648613684279988e-08,1.0779700148384156e-08,1.0660158985701224e-08,1.078701668068481e-08,1.0102717083539301e-08,1.0261265971843259e-08,1.0142045210603799e-08,9.831432778995008e-09,8.963264994308962e-09,8.043758146661758e-09,7.663834650228907e-09,7.435192263459202e-09,6.401735675295609e-09,6.063101785517119e-09,5.855586034902201e-09,6.219241117139911e-09,6.330143543271343e-09,5.6367736411029e-09,4.724115166514815e-09,4.896232548369715e-09,4.621264129799669e-09,4.117056853670491e-09,3.739954583625067e-09,3.5629980441737037e-09,3.5162866778015725e-09,3.880239250568518e-09
sh2009007958,mobile television,2009,1.6053842671892582e-08,1.4537141435067015e-08,1.413295909469259e-08,1.3402583140531554e-08,1.2405626934449846e-08,1.1914027617640092e-08,9.62904187337291e-09,8.905319975486111e-09,8.541304619929285e-09,7.924195309848085e-09,7.3214004154910564e-09,6.635437896561149e-09,6.822008229157016e-09,6.7282995990157265e-09,7.63997334146671e-09,7.2413044181961e-09,6.850853419282377e-09,6.839437803805661e-09,6.917519737581479e-09,6.500401563751059e-09,6.144159456509099e-09,4.808144624014148e-09,5.214709528772455e-09,5.393269313290285e-09,5.542408779939707e-09,5.510077466222166e-09,5.476551194185822e-09,5.8972603491992876e-09,6.32205856465221e-09,6.48001353320152e-09,6.908858257318304e-09,8.036756787348022e-09,9.41130749671345e-09,1.1597538768623065e-08,1.5500271301601857e-08,1.8953912464338337e-08,2.2636763421076837e-08,2.6221442737355586e-08,2.7771916457502988e-08,2.7319718201975918e-08,2.7077764362571606e-08,2.388904107764838e-08,2.1375945567186124e-08,1.8045522467186837e-08,1.4133406170600627e-08,1.1158408299532281e-08,9.99866678886931e-09,8.409417160311813e-09,7.473838505717144e-09,6.01178676545161e-09
sh2009008102,opposed piston engines,2009,4.265495871444425e-09,4.013897214605321e-09,3.963740183299258e-09,3.6863849770371206e-09,3.8398345366436836e-09,3.837053631177463e-09,3.1772941371164903e-09,3.3327730942064477e-09,3.1071280821066375e-09,2.7880261546851605e-09,3.0555474940915526e-09,2.811368583865199e-09,2.5376379217202844e-09,2.335479402133205e-09,2.109054653143261e-09,2.1003764585715766e-09,2.0686786653718273e-09,1.9268869342376723e-09,1.8497855970181896e-09,1.8387861461640782e-09,1.6425478541788013e-09,1.4589577120820748e-09,1.3972469624764665e-09,1.346451723429779e-09,1.1399288789689814e-09,1.1465718696899797e-09,1.2039952328774764e-09,1.2479464089094297e-09,1.1737848550273456e-09,1.1974496691832417e-09,1.2918969450762383e-09,1.1649284691645739e-09,1.0847599128473359e-09,8.991727600588765e-10,9.218956709133863e-10,9.810498960824023e-10,8.700949613582588e-10,7.380622407880479e-10,8.262451020987374e-10,9.228901219626717e-10,9.477024021693164e-10,8.461599407261212e-10,7.680053329406356e-10,8.180045926334653e-10,7.891118512594529e-10,6.741040226021511e-10,5.604054864010483e-10,5.105200330766484e-10,5.216330589696839e-10,4.931805658303645e-10
sh2009008128,ethanol as fuel,2009,1.99506328124599e-10,1.5960506249967922e-10,2.243063929041611e-10,2.83057688399424e-10,3.075001974281059e-10,5.994421997469944e-10,1.2825388414984737e-09,2.1397309663194276e-09,2.8659646010564814e-09,3.6329864915030097e-09,4.098606183115607e-09,4.394615208442547e-09,4.347252537117985e-09,3.967658624267782e-09,3.5624585781324214e-09,3.1111197963078804e-09,2.7908890694515266e-09,2.3949735364546337e-09,2.3864354495504804e-09,2.9201414733702274e-09,2.763102912643557e-09,2.4927243002871774e-09,2.3005399505036744e-09,1.878551530106108e-09,1.7830836048742568e-09,1.5989127859018991e-09,8.836478245550466e-10,8.349765690370982e-10,7.820265556156082e-10,8.674366235226851e-10,8.889931757008869e-10,1.0673569245706854e-09,1.1811992178018776e-09,1.3760856809200537e-09,1.6063182569795283e-09,1.8853535181463853e-09,2.0208806969116264e-09,2.35247109292569e-09,2.8074985600201603e-09,2.9434434406208234e-09,2.972109311389201e-09,2.90870046079837e-09,2.653991006873072e-09,2.746318936896633e-09,2.8408597287584084e-09,2.4465548077029498e-09,2.363173837667741e-09,2.4227012953662954e-09,2.536778261064132e-09,2.7037352929443204e-09
sh2009008496,optical tweezers,2009,1.3325626539717472e-10,1.0660501231773979e-10,8.883751026478316e-11,8.400386537170997e-11,1.032822438684633e-10,1.032822438684633e-10,8.528725989331853e-11,8.528725989331853e-11,8.528725989331853e-11,1.0074813751116883e-10,1.376183200134979e-10,7.509021826953725e-11,7.509021826953725e-11,1.3784213155819203e-10,2.1475266604691663e-10,3.7993314149537786e-10,4.827375295137135e-10,9.151851806150319e-10,1.475034221749232e-09,2.3295587011997105e-09,3.919017074650272e-09,6.293498958583254e-09,8.79911667685053e-09,1.0759341091681751e-08,1.400980050719758e-08,1.7233079519943636e-08,2.202667381277977e-08,2.379530103265621e-08,2.8104136643388103e-08,3.2279041216232944e-08,3.929888428963072e-08,4.9453564322986065e-08,5.880299589121142e-08,6.881895045892808e-08,7.777185956447149e-08,7.932344924065675e-08,8.187701678854678e-08,8.494821832171523e-08,7.939805713095905e-08,7.988689824537219e-08,7.22048613082433e-08,6.654350485516389e-08,7.17871853078105e-08,7.277297279516457e-08,7.292726035011888e-08,7.323765331442617e-08,6.667660241343622e-08,6.84769936789888e-08,7.276434433808877e-08,6.72333086461363e-08
sh2009009655,climate change mitigation,2009,4.616552123221096e-10,3.8185543060897944e-10,3.182128588408162e-10,2.8926207262802706e-10,2.8041739367054165e-10,2.604631847504178e-10,2.5148629904738126e-10,8.189323723119455e-11,8.110226528055899e-11,8.922996617382369e-11,8.055859996937618e-11,1.1107779428397104e-10,1.9051022614616616e-10,1.9051022614616616e-10,2.2455992174890453e-10,2.8150666817447096e-10,3.3555596495871143e-10,7.490296052054773e-10,3.0474641332259694e-09,4.540186062424694e-09,8.188475387828551e-09,9.698944479893549e-09,1.1517092293744648e-08,1.492036657518054e-08,1.790669617446339e-08,2.2009583954481415e-08,3.101943315056421e-08,3.4233905402434155e-08,4.208662985031546e-08,4.8462976445883584e-08,5.18619167615935e-08,5.719114447944437e-08,5.88711880147863e-08,5.796731219882636e-08,6.964051440625745e-08,7.743727952718477e-08,1.0533234687248871e-07,1.3542622665745671e-07,1.5792789322171703e-07,1.8937781261962487e-07,2.1372019744622263e-07,2.3066143272691487e-07,2.5970518486186686e-07,2.644162774037364e-07,2.666183754017337e-07,2.814265042682039e-07,2.9061204542130136e-07,2.993284050796519e-07,3.095260074040262e-07,3.059352435188373e-07
